configuration,metric,metric_label,metric_index,pillar,seed_1_value,seed_2_value,raw_seed_gap,v0_min,v0_max,v0_range,normalized_seed_gap
V0_M_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,2.8605347064472273,2.933080868872262,0.07254616242503475,2.861802113660532,3.020843526302959,0.1590414126424271,0.45614636602945885
V0_T_0,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,2.880040371410804,3.139382073652707,0.2593417022419029,2.861802113660532,3.020843526302959,0.1590414126424271,1.6306551729704577
V0_T_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,2.9881363114980823,2.8466144908094133,0.14152182068866903,2.861802113660532,3.020843526302959,0.1590414126424271,0.8898425783406025
V0_Z_0,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,3.009682010917622,2.8577148415676854,0.1519671693499367,2.861802113660532,3.020843526302959,0.1590414126424271,0.9555194890754937
V0_Z_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,2.939090636502064,3.0331734163599866,0.09408277985792246,2.861802113660532,3.020843526302959,0.1590414126424271,0.5915615203283489
D_IP_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,2.896849609921863,2.9959534587162464,0.09910384879438361,2.861802113660532,3.020843526302959,0.1590414126424271,0.6231323474043761
D_MZP_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,2.872719524162875,3.0600497048603423,0.18733018069746743,2.861802113660532,3.020843526302959,0.1590414126424271,1.177870452638911
D_MTP_0,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,2.8717959868728604,3.0071121584382863,0.13531617156542586,2.861802113660532,3.020843526302959,0.1590414126424271,0.8508235013584624
D_MTP_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,3.0434996394870764,2.8669539157263992,0.17654572376067712,2.861802113660532,3.020843526302959,0.1590414126424271,1.1100613408006188
D_MTCP_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,3.1181332461952356,2.9534913668553218,0.1646418793399138,2.861802113660532,3.020843526302959,0.1590414126424271,1.0352138892910756
D_MZIP_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,3.0334782953533974,3.228734374825595,0.1952560794721978,2.861802113660532,3.020843526302959,0.1590414126424271,1.2277058926230249
D_MT_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,1.5658352405392115,1.5247592126198368,0.0410760279193747,2.861802113660532,3.020843526302959,0.1590414126424271,0.25827252938029394
D_MTC_1,temporal.wet_mean_length_gen,Mean wet-spell length,19,Temporal,1.7877900859899047,2.195232679736438,0.40744259374653335,2.861802113660532,3.020843526302959,0.1590414126424271,2.5618647808579693
C_10,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.244564417996111,3.2357155902272092,0.008848827768901835,3.178275593729851,3.285429595322523,0.10715400159267219,0.08258046958002704
V0_C_0,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.3697576600438666,3.320317179823383,0.04944048022048353,3.178275593729851,3.285429595322523,0.10715400159267219,0.46139648996425864
V0_C_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.2672555792506577,3.2281272881951555,0.039128291055502196,3.178275593729851,3.285429595322523,0.10715400159267219,0.3651594011788918
V0_I_0,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.2522434973726106,3.3641129376700674,0.11186944029745671,3.178275593729851,3.285429595322523,0.10715400159267219,1.0440061839473758
V0_I_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.2620400347737983,3.280839865835526,0.018799831061727446,3.178275593729851,3.285429595322523,0.10715400159267219,0.175446840830003
V0_M_0,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.33102669677302,3.2976149474471326,0.03341174932588764,3.178275593729851,3.285429595322523,0.10715400159267219,0.31181056077491864
V0_M_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.3036708737740828,3.266947285269705,0.03672358850437796,3.178275593729851,3.285429595322523,0.10715400159267219,0.3427178449571717
V0_T_0,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.231560383594922,3.2387417993584244,0.007181415763502397,3.178275593729851,3.285429595322523,0.10715400159267219,0.0670195760938666
V0_T_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.2293357771678606,3.254299152601524,0.024963375433663337,3.178275593729851,3.285429595322523,0.10715400159267219,0.2329672719881931
V0_Z_0,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.1836473164262133,3.2945755712956526,0.11092825486943925,3.178275593729851,3.285429595322523,0.10715400159267219,1.035222700232085
V0_Z_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.244053927979429,3.234981144049754,0.009072783929675143,3.178275593729851,3.285429595322523,0.10715400159267219,0.08467050968533865
D_IP_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.302562146296105,3.2437338106081763,0.05882833568792867,3.178275593729851,3.285429595322523,0.10715400159267219,0.5490073614941104
D_MZP_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.346678375739235,3.2387233220054297,0.10795505373380543,3.178275593729851,3.285429595322523,0.10715400159267219,1.007475709065708
D_MTP_0,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.259745365041847,3.2630801143834756,0.0033347493416284735,3.178275593729851,3.285429595322523,0.10715400159267219,0.031121090132545482
D_MTP_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.262970549189673,3.280906859625553,0.017936310435879843,3.178275593729851,3.285429595322523,0.10715400159267219,0.16738815321206288
D_MTCP_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.094447851383737,3.2729869878134537,0.17853913642971664,3.178275593729851,3.285429595322523,0.10715400159267219,1.6661919646118581
D_MZIP_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.200212888816394,3.2480762409366375,0.04786335212024362,3.178275593729851,3.285429595322523,0.10715400159267219,0.4466781586205997
D_MT_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.4973916809965027,3.9564307612134435,0.45903908021694084,3.178275593729851,3.285429595322523,0.10715400159267219,4.2839191574188735
D_MTC_1,temporal.dry_mean_length_gen,Mean dry-spell length,20,Temporal,3.227624223088525,2.6344052979549155,0.5932189251336095,3.178275593729851,3.285429595322523,0.10715400159267219,5.536134127670107
C_10,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.888113,0.917511,0.029397999999999924,0.885074,0.984679,0.09960499999999994,0.29514582601274975
V0_C_0,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.989702,0.942301,0.047400999999999915,0.885074,0.984679,0.09960499999999994,0.4758897645700511
V0_C_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.885805,0.89813,0.01232500000000003,0.885074,0.984679,0.09960499999999994,0.12373876813413019
V0_I_0,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.891277,0.949425,0.05814799999999998,0.885074,0.984679,0.09960499999999994,0.5837859545203555
V0_I_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,1.045367,0.93017,0.11519699999999988,0.885074,0.984679,0.09960499999999994,1.156538326389237
V0_M_0,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.946749,0.877256,0.06949299999999992,0.885074,0.984679,0.09960499999999994,0.6976858591436168
V0_M_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.986981,0.876611,0.11036999999999997,0.885074,0.984679,0.09960499999999994,1.1080769037698914
V0_T_0,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.960244,0.89841,0.061833999999999945,0.885074,0.984679,0.09960499999999994,0.6207921289091911
V0_T_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.870516,0.93404,0.06352400000000002,0.885074,0.984679,0.09960499999999994,0.6377591486371172
V0_Z_0,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.898814,0.912702,0.013888000000000011,0.885074,0.984679,0.09960499999999994,0.13943075146829997
V0_Z_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.900433,0.899673,0.0007600000000000939,0.885074,0.984679,0.09960499999999994,0.007630139049245463
D_IP_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.920705,0.894841,0.025863999999999998,0.885074,0.984679,0.09960499999999994,0.2596656794337635
D_MZP_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,1.025877,0.896224,0.1296529999999999,0.885074,0.984679,0.09960499999999994,1.301671602831183
D_MTP_0,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.964238,0.903149,0.06108900000000006,0.885074,0.984679,0.09960499999999994,0.6133125847096039
D_MTP_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.921863,0.906127,0.015735999999999972,0.885074,0.984679,0.09960499999999994,0.15798403694593627
D_MTCP_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.93955,0.951089,0.011538999999999966,0.885074,0.984679,0.09960499999999994,0.11584759801214771
D_MZIP_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,0.889042,0.925265,0.036223000000000005,0.885074,0.984679,0.09960499999999994,0.36366648260629514
D_MT_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,1.770419,1.825387,0.05496800000000013,0.885074,0.984679,0.09960499999999994,0.5518598463932549
D_MTC_1,probabilistic.spatial_crps_land_mean,Land-only spatial CRPS,21,Probabilistic,1.682172,1.562658,0.1195139999999999,0.885074,0.984679,0.09960499999999994,1.1998795241202747
C_10,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,212.427741,267.45472,55.02697900000001,297.646598,396.111127,98.46452900000003,0.5588507816860627
V0_C_0,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,420.158769,149.11119,271.04757900000004,297.646598,396.111127,98.46452900000003,2.7527433660907468
V0_C_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,243.34808,147.922543,95.42553700000002,297.646598,396.111127,98.46452900000003,0.9691361749163497
V0_I_0,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,304.4061,370.315453,65.90935300000001,297.646598,396.111127,98.46452900000003,0.6693715358146891
V0_I_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,303.128369,292.065374,11.062995,297.646598,396.111127,98.46452900000003,0.11235513044499505
V0_M_0,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,311.949434,268.813363,43.136071000000015,297.646598,396.111127,98.46452900000003,0.4380874152152803
V0_M_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,251.978665,255.269076,3.290411000000006,297.646598,396.111127,98.46452900000003,0.03341722174896104
V0_T_0,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,239.203039,116.663642,122.539397,297.646598,396.111127,98.46452900000003,1.2445029519208888
V0_T_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,268.410235,415.573771,147.16353600000002,297.646598,396.111127,98.46452900000003,1.494584268005791
V0_Z_0,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,106.95929,414.119045,307.159755,297.646598,396.111127,98.46452900000003,3.1194965143234468
V0_Z_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,347.665223,218.16236,129.50286300000002,297.646598,396.111127,98.46452900000003,1.315223505512325
D_IP_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,231.283547,239.599169,8.31562199999999,297.646598,396.111127,98.46452900000003,0.08445297087644615
D_MZP_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,270.753304,94.949209,175.80409500000002,297.646598,396.111127,98.46452900000003,1.785456110799047
D_MTP_0,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,321.893149,248.00219,73.89095899999998,297.646598,396.111127,98.46452900000003,0.7504322597226861
D_MTP_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,166.046772,393.570835,227.52406299999998,297.646598,396.111127,98.46452900000003,2.3107210821066326
D_MTCP_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,160.637741,204.304795,43.66705400000001,297.646598,396.111127,98.46452900000003,0.4434800475204629
D_MZIP_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,236.97628,139.784171,97.19210900000002,297.646598,396.111127,98.46452900000003,0.9870773768693901
D_MT_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,690.66188,1355.623199,664.9613190000001,297.646598,396.111127,98.46452900000003,6.753308280182805
D_MTC_1,probabilistic.rankhist_max_abs_z,Rank-histogram max |z|,22,Probabilistic,591.421948,254.920144,336.50180400000005,297.646598,396.111127,98.46452900000003,3.4174926485455486
C_10,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.877278,0.947048,0.06977,0.952985,0.996375,0.04339000000000004,1.6079741876008282
V0_C_0,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,1.063678,0.90636,0.15731799999999985,0.952985,0.996375,0.04339000000000004,3.6256741184604677
V0_C_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.941851,0.836369,0.10548199999999996,0.952985,0.996375,0.04339000000000004,2.431020972574323
V0_I_0,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,1.022871,1.025943,0.0030719999999999636,0.952985,0.996375,0.04339000000000004,0.07079972343857942
V0_I_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.902103,0.932749,0.030646000000000062,0.952985,0.996375,0.04339000000000004,0.7062917722977653
V0_M_0,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.933079,0.943934,0.010855000000000059,0.952985,0.996375,0.04339000000000004,0.25017285088730234
V0_M_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.96443,0.873337,0.09109299999999998,0.952985,0.996375,0.04339000000000004,2.0994007835906867
V0_T_0,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.98373,0.840752,0.14297799999999994,0.952985,0.996375,0.04339000000000004,3.295183221940535
V0_T_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.850346,1.037916,0.18757000000000001,0.952985,0.996375,0.04339000000000004,4.322885457478678
V0_Z_0,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.877935,0.979273,0.10133799999999993,0.952985,0.996375,0.04339000000000004,2.335515095644154
V0_Z_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.951148,0.876164,0.07498399999999994,0.952985,0.996375,0.04339000000000004,1.728140124452636
D_IP_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.866227,0.938902,0.07267500000000005,0.952985,0.996375,0.04339000000000004,1.6749250979488357
D_MZP_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.912418,0.901052,0.011365999999999987,0.952985,0.996375,0.04339000000000004,0.26194975800875725
D_MTP_0,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,1.02321,0.889828,0.133382,0.952985,0.996375,0.04339000000000004,3.074026273334867
D_MTP_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.824377,0.907613,0.08323599999999998,0.952985,0.996375,0.04339000000000004,1.9183221940539272
D_MTCP_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,0.949317,1.020071,0.07075399999999998,0.952985,0.996375,0.04339000000000004,1.630652224014748
D_MZIP_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,1.00346,0.807608,0.19585200000000003,0.952985,0.996375,0.04339000000000004,4.513758930629174
D_MT_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,1.147368,1.401625,0.25425699999999996,0.952985,0.996375,0.04339000000000004,5.859806407006216
D_MTC_1,probabilistic.spread_skill_slope,Spread-skill slope,23,Probabilistic,1.17298,1.043894,0.1290859999999998,0.952985,0.996375,0.04339000000000004,2.975017285088723
C_10,extremes.wet_freq,Wet-day frequency,24,Extremes,0.359774,0.361909,0.002134999999999998,0.340432,0.385601,0.045169000000000015,0.04726693085966033
V0_C_0,extremes.wet_freq,Wet-day frequency,24,Extremes,0.34201,0.345406,0.00339600000000001,0.340432,0.385601,0.045169000000000015,0.07518430782173635
V0_C_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.359191,0.35341,0.005780999999999981,0.340432,0.385601,0.045169000000000015,0.12798600810290195
V0_I_0,extremes.wet_freq,Wet-day frequency,24,Extremes,0.369048,0.342413,0.026634999999999964,0.340432,0.385601,0.045169000000000015,0.5896743341672376
V0_I_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.318477,0.343563,0.025085999999999997,0.340432,0.385601,0.045169000000000015,0.5553809028315878
V0_M_0,extremes.wet_freq,Wet-day frequency,24,Extremes,0.342517,0.355044,0.01252700000000001,0.340432,0.385601,0.045169000000000015,0.2773362261728178
V0_M_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.340726,0.353626,0.012900000000000023,0.340432,0.385601,0.045169000000000015,0.2855941021497049
V0_T_0,extremes.wet_freq,Wet-day frequency,24,Extremes,0.358426,0.369638,0.011212,0.340432,0.385601,0.045169000000000015,0.24822333901569651
V0_T_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.370292,0.362587,0.007705000000000017,0.340432,0.385601,0.045169000000000015,0.17058159357081218
V0_Z_0,extremes.wet_freq,Wet-day frequency,24,Extremes,0.373438,0.353842,0.019596000000000002,0.340432,0.385601,0.045169000000000015,0.4338373663353184
V0_Z_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.362349,0.362116,0.00023299999999998322,0.340432,0.385601,0.045169000000000015,0.005158405100843126
D_IP_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.34515,0.367015,0.021864999999999968,0.340432,0.385601,0.045169000000000015,0.48407093360490516
D_MZP_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.322101,0.371715,0.04961399999999999,0.340432,0.385601,0.045169000000000015,1.0984082003143743
D_MTP_0,extremes.wet_freq,Wet-day frequency,24,Extremes,0.355967,0.367597,0.01163000000000003,0.340432,0.385601,0.045169000000000015,0.257477473488455
D_MTP_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.355456,0.354969,0.0004870000000000152,0.340432,0.385601,0.045169000000000015,0.010781730833093826
D_MTCP_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.385093,0.366583,0.018510000000000026,0.340432,0.385601,0.045169000000000015,0.4097943279682973
D_MZIP_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.380163,0.364167,0.015995999999999955,0.340432,0.385601,0.045169000000000015,0.3541366866656324
D_MT_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.230141,0.200227,0.029914000000000024,0.340432,0.385601,0.045169000000000015,0.6622683698997103
D_MTC_1,extremes.wet_freq,Wet-day frequency,24,Extremes,0.249551,0.351572,0.102021,0.340432,0.385601,0.045169000000000015,2.258650844605813
C_10,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.756587,0.76717,0.010583000000000009,0.727439,0.80649,0.0790510000000001,0.13387559929665654
V0_C_0,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.72695,0.732934,0.005983999999999989,0.727439,0.80649,0.0790510000000001,0.07569796713514038
V0_C_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.764666,0.74938,0.01528599999999991,0.727439,0.80649,0.0790510000000001,0.19336883783886216
V0_I_0,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.778936,0.731318,0.04761799999999994,0.727439,0.80649,0.0790510000000001,0.6023706214975127
V0_I_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.669875,0.736688,0.06681300000000001,0.727439,0.80649,0.0790510000000001,0.8451885491644626
V0_M_0,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.733715,0.76327,0.029554999999999998,0.727439,0.80649,0.0790510000000001,0.37387256328193147
V0_M_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.725701,0.75468,0.028978999999999977,0.727439,0.80649,0.0790510000000001,0.3665861279427198
V0_T_0,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.757246,0.766015,0.008769000000000027,0.727439,0.80649,0.0790510000000001,0.11092838800268202
V0_T_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.778917,0.768184,0.010732999999999993,0.727439,0.80649,0.0790510000000001,0.13577310849957597
V0_Z_0,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.776155,0.756425,0.019730000000000025,0.727439,0.80649,0.0790510000000001,0.24958571049069592
V0_Z_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.765294,0.762195,0.003099000000000074,0.727439,0.80649,0.0790510000000001,0.03920254013232053
D_IP_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.732429,0.776851,0.04442199999999996,0.727439,0.80649,0.0790510000000001,0.5619410254139721
D_MZP_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.678107,0.776969,0.098862,0.727439,0.80649,0.0790510000000001,1.2506103654602712
D_MTP_0,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.751207,0.776435,0.025228000000000028,0.727439,0.80649,0.0790510000000001,0.31913574780837684
D_MTP_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.747958,0.763233,0.015275000000000039,0.727439,0.80649,0.0790510000000001,0.193229687163983
D_MTCP_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.787259,0.763315,0.023944000000000076,0.727439,0.80649,0.0790510000000001,0.3028930690313854
D_MZIP_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.799454,0.754314,0.04513999999999996,0.727439,0.80649,0.0790510000000001,0.5710237694652807
D_MT_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.311818,0.283214,0.028603999999999963,0.727439,0.80649,0.0790510000000001,0.36184235493542055
D_MTC_1,extremes.wet_hit_rate,Wet-day hit rate,25,Extremes,0.360951,0.501373,0.14042199999999994,0.727439,0.80649,0.0790510000000001,1.7763469152825362
C_10,features.gen_ens_S,SAL structure component,26,Features,0.2834804384912454,-0.013938572221939274,0.29741901071318466,-0.13677301249859816,0.10751517476921187,0.24428818726781004,1.217492397154382
V0_C_0,features.gen_ens_S,SAL structure component,26,Features,-0.08207836483728762,-0.030069381187431018,0.052008983649856594,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.21290011699517752
V0_C_1,features.gen_ens_S,SAL structure component,26,Features,-0.10115806483259461,-0.12965768964763552,0.02849962481504091,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.11666394979548124
V0_I_0,features.gen_ens_S,SAL structure component,26,Features,0.04354891649468838,-0.020327643749569052,0.06387656024425743,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.2614803481030803
V0_I_1,features.gen_ens_S,SAL structure component,26,Features,-0.11909790233248597,0.3192005492770731,0.43829845160955905,-0.13677301249859816,0.10751517476921187,0.24428818726781004,1.794186024758774
V0_M_0,features.gen_ens_S,SAL structure component,26,Features,0.2922951087678114,0.19431164554687064,0.09798346322094076,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.4010978357849237
V0_M_1,features.gen_ens_S,SAL structure component,26,Features,-0.1118304965722847,0.10510302873348647,0.21693352530577115,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.8880229851963725
V0_T_0,features.gen_ens_S,SAL structure component,26,Features,-0.12616333000570124,0.07718586049803243,0.20334919050373368,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.8324151600535827
V0_T_1,features.gen_ens_S,SAL structure component,26,Features,-0.055525207174647505,0.051832201369450895,0.10735740854409839,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.43947032291988736
V0_Z_0,features.gen_ens_S,SAL structure component,26,Features,0.39656954636344244,0.2057483920864178,0.19082115427702465,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.781131320393441
V0_Z_1,features.gen_ens_S,SAL structure component,26,Features,0.1370308271637547,0.032931125493438684,0.10409970167031601,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.42613481574609596
D_IP_1,features.gen_ens_S,SAL structure component,26,Features,0.046445408528267965,0.12276377599592539,0.07631836746765742,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.31241120711248543
D_MZP_1,features.gen_ens_S,SAL structure component,26,Features,0.24421871391476913,-0.23844657921670043,0.48266529313146955,-0.13677301249859816,0.10751517476921187,0.24428818726781004,1.9758028356988449
D_MTP_0,features.gen_ens_S,SAL structure component,26,Features,0.08956269087628525,0.20768059023824725,0.118117899361962,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.4835186698261052
D_MTP_1,features.gen_ens_S,SAL structure component,26,Features,0.005086388780207781,0.016299029994948058,0.011212641214740277,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.04589923622646559
D_MTCP_1,features.gen_ens_S,SAL structure component,26,Features,-0.1501661533482535,0.04466213222282277,0.1948282855710763,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.7975346157752954
D_MZIP_1,features.gen_ens_S,SAL structure component,26,Features,0.07153585894966616,0.23517371939712334,0.16363786044745718,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.6698558054633361
D_MT_1,features.gen_ens_S,SAL structure component,26,Features,-0.28276878911756154,-0.34768580652309894,0.0649170174055374,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.265739486348432
D_MTC_1,features.gen_ens_S,SAL structure component,26,Features,-0.31028075322748194,-0.38195290530587234,0.0716721520783904,-0.13677301249859816,0.10751517476921187,0.24428818726781004,0.293391804491214
C_10,features.gen_ens_A,SAL amplitude component,27,Features,-0.18402361400170655,-0.22344771885987058,0.03942410485816403,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.19153949144656263
V0_C_0,features.gen_ens_A,SAL amplitude component,27,Features,-0.3545416685455024,-0.24887763752472258,0.10566403102077981,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.5133619352608556
V0_C_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.18493955088683556,-0.16851413952986366,0.016425411356971897,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.07980181032476853
V0_I_0,features.gen_ens_A,SAL amplitude component,27,Features,-0.21874881960744214,-0.31825053785323126,0.09950171824578913,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.4834227328540329
V0_I_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.35918189289461555,-0.26206811575610284,0.09711377713851271,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.4718210737437602
V0_M_0,features.gen_ens_A,SAL amplitude component,27,Features,-0.289989259271063,-0.18652437087041407,0.10346488840064894,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.5026775415227159
V0_M_1,features.gen_ens_A,SAL amplitude component,27,Features,-0.30997348439467753,-0.16543173273279252,0.14454175166188502,-0.3345232533754738,-0.12869570021439153,0.20582755316108226,0.7022468539416854
